Provider,Label,IP_NumClaims,IP_NumUniqueBeneficiaries,IP_NumUniqueAttPhysicians,IP_NumUniqueOpPhysicians,IP_NumUniqueOthPhysicians,IP_TotalClaimAmt,IP_AvgClaimAmt,IP_MaxClaimAmt,IP_StdClaimAmt,IP_TotalDeductible,IP_AvgDeductible,IP_AvgStayDuration,IP_MaxStayDuration,IP_TotalStayDays,IP_AvgClaimDuration,IP_AvgDiagnosisCodes,IP_AvgProcedureCodes,IP_AvgPatientAge,IP_PctDeadPatients,IP_AvgChronicConditions,IP_PctRenalDisease,IP_AvgGender,IP_AvgIPAnnualReimb,IP_AvgOPAnnualReimb,OP_NumClaims,OP_NumUniqueBeneficiaries,OP_NumUniqueAttPhysicians,OP_TotalClaimAmt,OP_AvgClaimAmt,OP_MaxClaimAmt,OP_StdClaimAmt,OP_TotalDeductible,OP_AvgClaimDuration,OP_AvgDiagnosisCodes,OP_AvgPatientAge,OP_PctDeadPatients,OP_AvgChronicConditions,IP_OP_ClaimRatio,IP_ClaimsPerPatient,OP_ClaimsPerPatient,IP_PatientsPerPhysician,OP_PatientsPerPhysician,IP_ClaimAmtPerStayDay,Total_ClaimAmt,Total_Deductible,Total_UniqueBeneficiaries,DiagComplexityRatio
PRV51064,1,36.0,34.0,28.0,17.0,6.0,280000.0,7777.777777777777,37000.0,7187.732052844767,38448.0,1068.0,5.305555555555555,29.0,191.0,5.305555555555555,7.833333333333333,0.7222222222222222,72.09331508099474,0.0,5.25,0.1111111111111111,0.4444444444444444,12289.722222222223,1412.2222222222222,267.0,198.0,97.0,80320.0,300.8239700374532,3300.0,539.7222159599519,500.0,1.4981273408239701,2.7790262172284645,73.55024904700745,0.003745318352059925,4.629213483146067,0.13432835820895522,1.0285714285714285,1.3417085427135678,1.1724137931034482,2.020408163265306,1458.3333333333333,360320.0,38948.0,232.0,2.072844400396432
PRV51065,0,10.0,10.0,3.0,1.0,1.0,75000.0,7500.0,11000.0,2915.4759474226503,9612.0,1068.0,5.6,17.0,56.0,5.6,8.9,0.9,80.6009582477755,0.0,5.0,0.0,0.4,12529.0,2122.0,18.0,16.0,7.0,1570.0,87.22222222222223,300.0,89.62704132095243,110.0,1.4444444444444444,2.7777777777777777,72.94136436230892,0.0,4.333333333333333,0.5263157894736842,0.9090909090909091,1.0588235294117647,2.5,2.0,1315.7894736842106,76570.0,9722.0,26.0,2.3558823529411765
PRV51066,0,2.0,2.0,2.0,2.0,1.0,19000.0,9500.0,15000.0,7778.174593052023,2136.0,1068.0,2.0,3.0,4.0,2.0,7.5,1.0,54.876112251882276,0.0,2.5,0.0,0.0,22500.0,1555.0,22.0,19.0,6.0,5790.0,263.1818181818182,2200.0,502.1893625358426,100.0,1.0,2.8181818181818183,70.32580424366871,0.045454545454545456,4.0,0.08695652173913043,0.6666666666666666,1.1,0.6666666666666666,2.7142857142857144,3800.0,24790.0,2236.0,21.0,1.9642857142857142
PRV51067,1,12.0,11.0,6.0,4.0,2.0,326000.0,27166.666666666668,83000.0,23241.159935586587,12816.0,1068.0,6.583333333333333,23.0,79.0,6.583333333333333,8.916666666666666,1.0833333333333333,79.16039242527948,0.0,5.25,0.3333333333333333,0.3333333333333333,47670.833333333336,1690.0,46.0,39.0,19.0,8520.0,185.2173913043478,2100.0,390.42278582431794,280.0,1.1956521739130435,2.652173913043478,65.60640419010207,0.0,4.304347826086956,0.2553191489361702,1.0,1.15,1.5714285714285714,1.95,4075.0,334520.0,13096.0,50.0,2.441468253968254
PRV51068,0,9.0,9.0,8.0,3.0,0.0,77000.0,8555.555555555555,19000.0,5126.185499743233,8544.0,1068.0,3.0,6.0,27.0,3.0,7.777777777777778,0.3333333333333333,72.97315385200396,0.0,4.444444444444445,0.1111111111111111,0.3333333333333333,12371.111111111111,1218.888888888889,252.0,206.0,74.0,66260.0,262.93650793650795,3300.0,514.6732494715665,440.0,1.3174603174603174,2.7182539682539684,71.109068587508,0.011904761904761904,4.281746031746032,0.03557312252964427,0.9,1.2173913043478262,1.0,2.7466666666666666,2750.0,143260.0,8984.0,215.0,2.0917822838847386
PRV51070,0,10.0,10.0,10.0,4.0,2.0,101000.0,10100.0,22000.0,5952.590472502987,10680.0,1068.0,4.1,15.0,41.0,4.1,7.7,0.6,71.20054757015743,0.0,5.8,0.3,0.5,13106.0,2837.0,89.0,61.0,36.0,24410.0,274.2696629213483,3300.0,593.8183216968297,300.0,1.6629213483146068,2.4831460674157304,70.36876389113198,0.0,3.764044943820225,0.1111111111111111,0.9090909090909091,1.435483870967742,0.9090909090909091,1.6486486486486487,2404.7619047619046,125410.0,10980.0,71.0,2.2106451612903224
PRV51071,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,11.0,8550.0,356.25,3200.0,728.391990142909,50.0,2.0833333333333335,2.625,68.90702715035364,0.0,4.875,0.0,0.0,0.96,0.0,2.0,0.0,8550.0,50.0,24.0,0.0
PRV51072,0,12.0,12.0,10.0,7.0,1.0,72000.0,6000.0,14000.0,3741.657386773941,11748.0,1068.0,4.25,13.0,51.0,4.25,8.833333333333334,0.5,76.46634725074149,0.0,5.083333333333333,0.3333333333333333,0.3333333333333333,10261.666666666666,893.3333333333334,200.0,150.0,42.0,47170.0,235.85,3200.0,463.15856548693955,430.0,1.375,2.81,72.51208761122518,0.02,4.395,0.05970149253731343,0.9230769230769231,1.3245033112582782,1.0909090909090908,3.488372093023256,1384.6153846153845,119170.0,12178.0,162.0,2.3184601924759405
PRV51074,0,5.0,5.0,4.0,1.0,2.0,31000.0,6200.0,15000.0,5215.361924162119,5340.0,1068.0,2.6,4.0,13.0,2.6,8.2,0.2,76.48350444900753,0.0,5.4,0.2,0.2,19692.0,1012.0,34.0,34.0,11.0,10170.0,299.11764705882354,2500.0,513.9058258678944,80.0,1.7941176470588236,3.0294117647058822,72.98852518420098,0.0,4.5,0.14285714285714285,0.8333333333333334,0.9714285714285714,1.0,2.8333333333333335,2214.285714285714,41170.0,5420.0,39.0,2.0350364963503647
PRV51075,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,4.0,8550.0,502.94117647058823,3000.0,765.4881180159032,70.0,1.1764705882352942,2.3529411764705883,77.17856423883723,0.0,4.470588235294118,0.0,0.0,1.2142857142857142,0.0,2.6,0.0,8550.0,70.0,13.0,0.0
PRV51076,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,27.0,8.0,10230.0,352.7586206896552,3300.0,853.5467873682151,50.0,1.1724137931034482,2.5172413793103448,76.10111166182821,0.034482758620689655,4.758620689655173,0.0,0.0,1.0357142857142858,0.0,3.0,0.0,10230.0,50.0,27.0,0.0
PRV51077,1,16.0,13.0,1.0,1.0,0.0,199000.0,12437.5,56000.0,13559.590701787425,16020.0,1068.0,5.9375,19.0,95.0,5.9375,7.9375,0.5,72.63637919233402,0.0,6.9375,0.4375,0.375,17585.625,3297.5,17.0,17.0,10.0,5350.0,314.70588235294116,2600.0,632.3282142908344,200.0,2.5294117647058822,2.3529411764705883,69.10931271892741,0.0,4.529411764705882,0.8888888888888888,1.1428571428571428,0.9444444444444444,6.5,1.5454545454545454,2072.9166666666665,204350.0,16220.0,30.0,2.3673245614035086
PRV51078,0,9.0,9.0,3.0,3.0,1.0,76000.0,8444.444444444445,16000.0,4772.607021092118,8544.0,1068.0,6.666666666666667,21.0,60.0,6.666666666666667,8.88888888888889,0.8888888888888888,69.92714274849799,0.0,5.111111111111111,0.2222222222222222,0.4444444444444444,9604.444444444445,333.3333333333333,14.0,14.0,10.0,2270.0,162.14285714285714,800.0,219.30584794996903,100.0,0.07142857142857142,2.357142857142857,71.9235357387308,0.0,3.642857142857143,0.6,0.9,0.9333333333333333,2.25,1.2727272727272727,1245.9016393442623,78270.0,8644.0,23.0,2.6477541371158395
PRV51081,0,6.0,6.0,1.0,2.0,1.0,79000.0,13166.666666666666,48000.0,17279.081765726634,6408.0,1068.0,6.0,10.0,36.0,6.0,8.333333333333334,1.5,68.86059776408852,0.0,5.166666666666667,0.16666666666666666,0.6666666666666666,20226.666666666668,1786.6666666666667,194.0,125.0,2.0,45080.0,232.37113402061857,3300.0,485.090180592759,760.0,1.4845360824742269,2.8762886597938144,72.8389819146609,0.005154639175257732,4.597938144329897,0.03076923076923077,0.8571428571428571,1.5396825396825398,3.0,41.666666666666664,2135.135135135135,124080.0,7168.0,131.0,2.149822695035461
PRV51082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,9.0,5470.0,160.88235294117646,1000.0,237.41496272903532,70.0,1.1764705882352942,2.588235294117647,73.04247694971212,0.0,3.8529411764705883,0.0,0.0,1.0625,0.0,3.1,0.0,5470.0,70.0,31.0,0.0
PRV51083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,81.0,18.0,18100.0,201.11111111111111,3300.0,512.3210993741329,140.0,1.3777777777777778,2.577777777777778,75.2163966841585,0.0,4.711111111111111,0.0,0.0,1.0975609756097562,0.0,4.2631578947368425,0.0,18100.0,140.0,81.0,0.0
PRV51084,1,20.0,19.0,14.0,9.0,2.0,191000.0,9550.0,45000.0,11311.26592570899,21360.0,1068.0,5.65,28.0,113.0,5.65,8.4,0.7,71.5586584531143,0.0,5.7,0.2,0.5,13671.0,1143.0,90.0,67.0,25.0,24580.0,273.1111111111111,3300.0,571.5180739608503,530.0,0.7888888888888889,2.2111111111111112,73.10889040991711,0.0,4.155555555555556,0.21978021978021978,1.0,1.3235294117647058,1.2666666666666666,2.576923076923077,1675.438596491228,215580.0,21890.0,86.0,2.615916955017301
PRV51086,0,31.0,30.0,12.0,8.0,4.0,413000.0,13322.58064516129,57000.0,12765.545024986057,33108.0,1068.0,4.838709677419355,11.0,150.0,4.838709677419355,8.548387096774194,0.7741935483870968,74.73997041354794,0.0,5.741935483870968,0.22580645161290322,0.3548387096774194,20045.8064516129,1878.0645161290322,108.0,86.0,20.0,33170.0,307.1296296296296,3300.0,623.4214471736782,60.0,2.212962962962963,2.962962962962963,75.23053717646462,0.018518518518518517,4.037037037037037,0.28440366972477066,1.0,1.2413793103448276,2.3076923076923075,4.095238095238095,2735.099337748344,446170.0,33168.0,116.0,2.1570696412420864
PRV51089,0,18.0,18.0,11.0,12.0,3.0,177000.0,9833.333333333334,41000.0,10251.25530333323,18156.0,1068.0,5.166666666666667,14.0,93.0,5.166666666666667,8.444444444444445,0.9444444444444444,72.39440261616852,0.0,5.166666666666667,0.2777777777777778,0.5,18961.666666666668,1472.7777777777778,210.0,179.0,66.0,53900.0,256.6666666666667,3300.0,538.152371063864,540.0,1.3952380952380952,2.657142857142857,71.40552133242072,0.009523809523809525,4.3238095238095235,0.08530805687203792,0.9473684210526315,1.1666666666666667,1.5,2.671641791044776,1882.9787234042553,230900.0,18696.0,197.0,2.309027777777778
PRV51090,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,5830.0,832.8571428571429,3300.0,1303.798479900355,60.0,5.714285714285714,2.4285714285714284,72.2507089077931,0.0,4.285714285714286,0.0,0.0,0.875,0.0,1.75,0.0,5830.0,60.0,7.0,0.0
PRV51091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,19.0,9270.0,210.6818181818182,2100.0,451.69138325658287,80.0,0.9318181818181818,3.090909090909091,69.44969199178645,0.022727272727272728,4.5,0.0,0.0,0.9777777777777777,0.0,2.2,0.0,9270.0,80.0,44.0,0.0
PRV51093,0,2.0,2.0,1.0,1.0,0.0,11000.0,5500.0,11000.0,7778.174593052023,2136.0,1068.0,6.0,11.0,12.0,6.0,9.0,1.0,83.62765229295005,0.0,5.5,0.5,0.0,15500.0,410.0,7.0,7.0,5.0,2710.0,387.14285714285717,2100.0,760.6732606867482,0.0,0.14285714285714285,2.5714285714285716,73.98885303608097,0.0,4.428571428571429,0.25,0.6666666666666666,0.875,1.0,1.1666666666666667,846.1538461538462,13710.0,2136.0,9.0,2.52
PRV51096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,3200.0,640.0,2100.0,826.4381404557754,100.0,4.0,1.6,85.46584531143053,0.0,4.8,0.0,0.0,0.8333333333333334,0.0,1.25,0.0,3200.0,100.0,5.0,0.0
PRV51097,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,71.0,1.0,44420.0,355.36,3500.0,751.1727862740433,230.0,1.744,2.584,71.26936618754277,0.0,3.92,0.0,0.0,1.7361111111111112,0.0,35.5,0.0,44420.0,230.0,71.0,0.0
PRV51098,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,300.0,75.0,200.0,85.04900548115383,0.0,0.0,3.25,82.37577002053388,0.0,6.0,0.0,0.0,0.8,0.0,1.3333333333333333,0.0,300.0,0.0,4.0,0.0
PRV51100,0,5.0,5.0,3.0,1.0,1.0,78000.0,15600.0,33000.0,11436.782764396638,5340.0,1068.0,6.0,9.0,30.0,6.0,8.6,0.8,71.08501026694044,0.2,3.6,0.2,0.2,15738.0,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8333333333333334,0.0,1.25,0.0,2516.1290322580644,78000.0,5340.0,5.0,8.6
PRV51101,0,3.0,3.0,1.0,1.0,0.0,16600.0,5533.333333333333,13000.0,6576.726642740547,3204.0,1068.0,3.3333333333333335,6.0,10.0,3.3333333333333335,7.333333333333333,0.3333333333333333,57.61259411362081,0.0,6.333333333333333,0.3333333333333333,1.0,9200.0,173.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.0,1.5,0.0,1509.090909090909,16600.0,3204.0,3.0,7.333333333333333
PRV51102,0,12.0,11.0,3.0,1.0,1.0,148000.0,12333.333333333334,47000.0,12017.663767315278,12816.0,1068.0,4.0,10.0,48.0,4.0,8.333333333333334,0.9166666666666666,80.31964407939768,0.0,4.75,0.25,0.75,14833.333333333334,739.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,2.75,0.0,3020.408163265306,148000.0,12816.0,11.0,8.333333333333334
PRV51103,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,440.0,73.33333333333333,200.0,71.46094504459528,60.0,0.0,1.3333333333333333,77.30732375085557,0.0,7.166666666666667,0.0,0.0,1.2,0.0,1.3333333333333333,0.0,440.0,60.0,4.0,0.0
PRV51104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,2.0,1900.0,158.33333333333334,700.0,202.83595401807898,110.0,1.1666666666666667,2.3333333333333335,79.33378964179785,0.0,5.0,0.0,0.0,1.2,0.0,3.0,0.0,1900.0,110.0,9.0,0.0
PRV51105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.0,6540.0,545.0,1800.0,767.4455858708989,0.0,3.3333333333333335,2.3333333333333335,76.56171571982661,0.0,5.083333333333333,0.0,0.0,0.9230769230769231,0.0,4.0,0.0,6540.0,0.0,12.0,0.0
PRV51108,0,19.0,19.0,6.0,3.0,0.0,156000.0,8210.526315789473,22000.0,5633.027086038801,19224.0,1068.0,5.2631578947368425,16.0,100.0,5.2631578947368425,7.578947368421052,0.3157894736842105,72.43820022335099,0.0,5.947368421052632,0.21052631578947367,0.3157894736842105,13471.052631578947,2044.2105263157894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.95,0.0,2.7142857142857144,0.0,1544.5544554455446,156000.0,19224.0,19.0,7.578947368421052
PRV51109,0,3.0,3.0,1.0,2.0,0.0,18000.0,6000.0,8000.0,2645.7513110645905,3204.0,1068.0,6.333333333333333,9.0,19.0,6.333333333333333,8.666666666666666,1.3333333333333333,56.69358886607346,0.0,8.333333333333334,0.0,1.0,7833.333333333333,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.0,1.5,0.0,900.0,18000.0,3204.0,3.0,8.666666666666666
PRV51110,0,5.0,5.0,3.0,3.0,0.0,27000.0,5400.0,9000.0,2509.980079602227,5340.0,1068.0,10.2,28.0,51.0,10.2,9.4,0.8,68.15222450376454,0.0,5.6,0.4,0.6,5456.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8333333333333334,0.0,1.25,0.0,519.2307692307693,27000.0,5340.0,5.0,9.4
PRV51111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,85.0,4.0,54860.0,415.6060606060606,7010.0,886.0584799473751,200.0,2.462121212121212,2.840909090909091,73.10849770808704,0.0,4.492424242424242,0.0,0.0,1.5348837209302326,0.0,17.0,0.0,54860.0,200.0,85.0,0.0
PRV51112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,195.0,7.0,105250.0,346.2171052631579,4100.0,655.4920296194023,810.0,1.8453947368421053,2.651315789473684,71.72489102633381,0.03289473684210526,4.3618421052631575,0.0,0.0,1.5510204081632653,0.0,24.375,0.0,105250.0,810.0,195.0,0.0
PRV51113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,78.0,2.0,46390.0,351.43939393939394,3300.0,712.566731923337,550.0,1.5454545454545454,2.75,71.82197747495488,0.045454545454545456,4.257575757575758,0.0,0.0,1.6708860759493671,0.0,26.0,0.0,46390.0,550.0,78.0,0.0
PRV51114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,160.0,5.0,76720.0,292.82442748091603,8200.0,708.7145287296077,560.0,1.1984732824427482,2.4732824427480917,70.78966095584433,0.022900763358778626,4.484732824427481,0.0,0.0,1.6273291925465838,0.0,26.666666666666668,0.0,76720.0,560.0,160.0,0.0
PRV51115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,980.0,140.0,600.0,203.9607805437114,20.0,0.0,1.8571428571428572,73.03568984061796,0.0,4.142857142857143,0.0,0.0,1.0,0.0,1.5,0.0,980.0,20.0,6.0,0.0
PRV51117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,4.0,1950.0,162.5,1400.0,390.8527972151524,0.0,1.75,2.3333333333333335,69.03559206023272,0.0,5.75,0.0,0.0,1.0909090909090908,0.0,2.0,0.0,1950.0,0.0,10.0,0.0
PRV51118,0,16.0,16.0,4.0,4.0,1.0,136000.0,8500.0,22000.0,5738.757124441959,14952.0,1068.0,4.25,13.0,68.0,4.25,7.8125,0.875,67.58401779603011,0.0,5.0625,0.0625,0.375,21635.0,7256.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.9411764705882353,0.0,3.2,0.0,1971.0144927536232,136000.0,14952.0,16.0,7.8125
PRV51119,1,94.0,81.0,8.0,7.0,7.0,985000.0,10478.72340425532,118000.0,13905.772548863895,96120.0,1068.0,5.9787234042553195,35.0,562.0,5.968085106382978,8.01063829787234,0.776595744680851,75.47500254853132,0.010638297872340425,5.361702127659575,0.23404255319148937,0.3617021276595745,22281.063829787236,3837.021276595745,1.0,1.0,1.0,95580.0,95580.0,95580.0,0.0,865.0,13.0,10.0,61.41820670773443,0.0,5.0,47.0,1.146341463414634,0.5,9.0,0.5,1749.5559502664298,1080580.0,96985.0,82.0,0.7282398452611218
PRV51120,0,7.0,7.0,1.0,1.0,0.0,52000.0,7428.571428571428,15000.0,4649.628761422531,7476.0,1068.0,4.142857142857143,6.0,29.0,4.142857142857143,9.142857142857142,0.7142857142857143,61.405690818421824,0.0,5.0,0.42857142857142855,0.42857142857142855,13302.857142857143,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.875,0.0,3.5,0.0,1733.3333333333333,52000.0,7476.0,7.0,9.142857142857142
PRV51121,0,6.0,6.0,3.0,3.0,2.0,81000.0,13500.0,45000.0,16404.26773739078,6408.0,1068.0,6.5,10.0,39.0,6.5,7.666666666666667,0.8333333333333334,68.29249372575862,0.16666666666666666,4.0,0.16666666666666666,0.3333333333333333,19375.0,5675.0,1.0,1.0,1.0,80.0,80.0,80.0,0.0,0.0,0.0,1.0,57.08145106091718,0.0,7.0,3.0,0.8571428571428571,0.5,1.5,0.5,2025.0,81080.0,6408.0,7.0,3.8333333333333335
PRV51122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,1120.0,160.0,500.0,200.91457554559517,0.0,0.0,2.0,67.07265082624426,0.0,2.857142857142857,0.0,0.0,0.875,0.0,0.875,0.0,1120.0,0.0,7.0,0.0
PRV51123,0,2.0,2.0,2.0,1.0,0.0,9000.0,4500.0,5000.0,707.1067811865476,2136.0,1068.0,2.5,4.0,5.0,2.5,9.0,0.5,60.70910335386722,0.0,6.0,0.5,0.5,9000.0,24090.0,29.0,28.0,19.0,17910.0,617.5862068965517,3300.0,913.9422268878213,40.0,2.4827586206896552,3.1379310344827585,70.01505817932923,0.0,4.172413793103448,0.06666666666666667,0.6666666666666666,1.0,0.6666666666666666,1.4,1500.0,26910.0,2176.0,30.0,2.1750000000000003
PRV51125,0,12.0,12.0,12.0,6.0,0.0,110000.0,9166.666666666666,30000.0,8122.173167921069,12816.0,1068.0,4.333333333333333,11.0,52.0,4.333333333333333,8.5,0.8333333333333334,63.464978325347936,0.0,4.583333333333333,0.08333333333333333,0.75,9845.0,771.6666666666666,36.0,20.0,25.0,21310.0,591.9444444444445,3300.0,934.1453525455981,280.0,1.8611111111111112,2.2222222222222223,73.5865084797323,0.0,4.277777777777778,0.32432432432432434,0.9230769230769231,1.7142857142857142,0.9230769230769231,0.7692307692307693,2075.4716981132074,131310.0,13096.0,32.0,2.6379310344827585
PRV51126,1,20.0,14.0,2.0,2.0,0.0,177000.0,8850.0,25000.0,6200.806399170997,21360.0,1068.0,6.5,28.0,130.0,6.5,8.05,0.7,70.28309377138946,0.0,5.65,0.5,0.55,18870.0,6082.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.3333333333333333,0.0,4.666666666666667,0.0,1351.145038167939,177000.0,21360.0,14.0,8.05
PRV51128,0,5.0,3.0,1.0,1.0,0.0,90000.0,18000.0,29000.0,10295.630140987001,5340.0,1068.0,6.4,12.0,32.0,6.4,8.4,0.6,69.61752224503763,0.0,6.6,0.0,0.8,43276.0,1516.0,45.0,37.0,19.0,12220.0,271.55555555555554,3300.0,551.5637091511054,0.0,1.8888888888888888,3.4,68.51702791086775,0.0,4.822222222222222,0.10869565217391304,1.25,1.1842105263157894,1.5,1.85,2727.2727272727275,102220.0,5340.0,40.0,1.909090909090909
PRV51129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,65.0,54.0,22920.0,238.75,2000.0,364.57401241217923,480.0,1.3541666666666667,2.65625,74.00650239561944,0.0,4.1875,0.0,0.0,1.4545454545454546,0.0,1.1818181818181819,0.0,22920.0,480.0,65.0,0.0
PRV51130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,4970.0,710.0,3100.0,1110.8555261599054,0.0,2.857142857142857,2.857142857142857,62.38036569864085,0.0,4.714285714285714,0.0,0.0,0.875,0.0,2.3333333333333335,0.0,4970.0,0.0,7.0,0.0
PRV51131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,1160.0,145.0,800.0,272.81600288210996,70.0,0.0,3.875,74.80355920602327,0.0,4.125,0.0,0.0,0.8888888888888888,0.0,1.6,0.0,1160.0,70.0,8.0,0.0
PRV51132,0,1.0,1.0,1.0,1.0,0.0,4000.0,4000.0,4000.0,0.0,1068.0,1068.0,4.0,4.0,4.0,4.0,7.0,1.0,70.58726899383984,0.0,2.0,0.0,0.0,4000.0,0.0,7.0,5.0,4.0,1330.0,190.0,800.0,303.5347316755256,0.0,1.4285714285714286,1.7142857142857142,75.10706952185392,0.0,2.4285714285714284,0.125,0.5,1.1666666666666667,0.5,1.0,800.0,5330.0,1068.0,6.0,2.5789473684210527
PRV51134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,3.0,7610.0,507.3333333333333,2900.0,862.0363488082546,80.0,2.6666666666666665,2.0,63.87880447182295,0.0,4.333333333333333,0.0,0.0,1.1538461538461537,0.0,3.0,0.0,7610.0,80.0,12.0,0.0
